lng,lat,date
-118.41555559999999,33.9191667,1/1/1994 0:00
-74.2458333,41.1133333,1/1/1994 18:00
-119.1761111,34.1975,1/1/1995 10:00
-83.03527779999999,29.1383333,1/1/1995 15:00
-82.1619444,34.1952778,1/1/1995 15:00
-110.9258333,32.2216667,1/1/1995 21:00
-72.39,40.8841667,1/1/1995 23:00
-122.46833329999998,37.5027778,1/1/1995 2:00
-82.4436111,34.9675,1/1/1995 6:00
-117.1563889,32.7152778,1/1/1996 12:00
-124.20055559999999,41.756111100000005,1/1/1996 1:30
-78.6055556,34.6291667,1/1/1996 21:00
-122.33083329999998,47.6063889,1/1/1996 23:00
-80.4475,25.0861111,1/1/1996 3:30
-112.07333329999999,33.4483333,1/1/1997 19:30
-95.4569444,37.6791667,1/1/1997 7:00
-98.7080556,46.9105556,1/1/1997 7:00
-91.1544444,30.450555600000005,1/1/1998 13:00
-75.4905556,40.6083333,1/1/1998 1:42
-88.305,37.4458333,1/1/1998 2:00
-156.2275,20.908333300000002,1/1/1998 4:00
-74.03277779999999,40.743888899999995,1/1/1998 6:00
-79.9961111,40.4405556,1/1/1998 7:30
-79.7627778,34.1952778,1/1/1999 14:00
-80.9738889,32.0033333,1/1/1999 17:15
-121.30166670000001,38.5891667,1/1/1999 23:59
-121.41666670000001,39.311944399999994,1/1/1999 2:30
-74.0063889,40.7141667,1/1/2000 0:01
-118.2427778,34.0522222,1/1/2000 0:03
-117.1563889,32.7152778,1/1/2000 0:23
-87.9019444,42.3702778,1/1/2000 14:45
-122.41833329999999,37.775,1/1/2000 16:20
-122.87444440000002,42.326666700000004,1/1/2000 17:00
-95.3630556,29.763055600000005,1/1/2000 20:30
-89.09527779999999,38.7552778,1/1/2000 21:00
-95.3630556,29.763055600000005,1/1/2000 21:35
-87.5558333,37.9747222,1/1/2000 22:00
-92.0358333,29.958055600000005,1/1/2000 23:00
-83.75972220000001,40.3611111,1/1/2000 3:00
-119.70194440000002,36.8252778,1/1/2000 5:00
-111.65055559999999,35.1980556,1/1/2001 0:00
-81.95,28.039166700000003,1/1/2001 0:01
-121.7722222,38.678611100000005,1/1/2001 0:02
-117.3786111,33.1958333,1/1/2001 18:00
-69.5877778,44.2219444,1/1/2001 19:00
-121.49333329999999,38.5816667,1/1/2001 1:00
-118.2427778,34.0522222,1/1/2001 20:30
-73.8916667,41.2083333,1/1/2001 22:00
-96.2133333,35.943611100000005,1/1/2001 22:00
-93.4091667,38.6202778,1/1/2001 22:00
-121.7722222,38.678611100000005,1/1/2001 22:07
-80.2325,25.9869444,1/1/2001 22:30
-122.19944440000002,47.610555600000005,1/1/2001 7:30
-75.1641667,39.9522222,1/1/2002 14:10
-106.4863889,31.758611100000003,1/1/2002 19:00
-95.8488889,31.5847222,1/1/2002 22:00
-115.1363889,36.175,1/1/2002 22:30
-80.1161111,35.6333333,1/1/2002 23:00
-73.6883333,40.735,1/1/2002 4:45
-118.30805559999999,34.180833299999996,1/1/2003 0:01
-118.30805559999999,34.180833299999996,1/1/2003 0:05
-118.30805559999999,34.180833299999996,1/1/2003 0:05
-122.03916670000001,38.2383333,1/1/2003 0:15
-116.99805559999999,32.7447222,1/1/2003 0:25
-89.52638890000001,43.313888899999995,1/1/2003 0:30
-121.8938889,37.3394444,1/1/2003 12:00
-95.3630556,29.763055600000005,1/1/2003 13:00
-122.41833329999999,37.775,1/1/2003 15:00
-98.22972220000001,26.203055600000003,1/1/2003 1:15
-80.5616667,35.89388889999999,1/1/2003 1:30
-97.51611109999999,35.4675,1/1/2003 23:30
-85.6591667,40.5583333,1/1/2003 23:43
-95.8905556,41.1366667,1/1/2003 2:00
-68.67944440000001,44.7527778,1/1/2003 2:30
-120.64027779999999,35.1427778,1/1/2003 5:00
-94.28138890000001,39.01694439999999,1/1/2003 5:15
-117.1122222,32.5838889,1/1/2003 6:00
-114.6236111,32.7252778,1/1/2003 9:20
-116.99805559999999,32.7447222,1/1/2004 0:00
-151.2583333,60.5544444,1/1/2004 0:00
-118.01111110000001,33.9172222,1/1/2004 0:10
-83.92527779999999,34.185,1/1/2004 15:30
-84.3880556,33.7488889,1/1/2004 17:30
-122.93694440000002,46.1383333,1/1/2004 17:38
-71.0602778,42.3583333,1/1/2004 2:00
-118.37805559999998,34.1722222,1/1/2005 0:00
-82.0625,29.055,1/1/2005 0:02
-115.1363889,36.175,1/1/2005 0:05
-117.92444440000001,33.8702778,1/1/2005 0:15
-81.035,34.000555600000006,1/1/2005 13:45
-82.45861109999998,27.947222200000002,1/1/2005 17:30
-80.5630556,40.6130556,1/1/2005 19:00
-87.65,41.85,1/1/2005 1:45
-121.6947222,37.9319444,1/1/2005 1:49
-84.98777779999999,32.4608333,1/1/2005 21:00
-112.07333329999999,33.4483333,1/1/2005 23:00
-124.155,46.9738889,1/1/2005 3:00
-122.41833329999999,37.775,1/1/2006 0:06
-106.65055559999999,35.084444399999995,1/1/2006 17:00
-114.84888889999999,34.083611100000006,1/1/2006 22:30
-115.16944440000002,34.2766667,1/1/2006 22:30
-122.81527779999999,38.5472222,1/1/2007 0:00
-75.52472220000001,39.158055600000004,1/1/2007 0:00
-122.81527779999999,38.5472222,1/1/2007 0:01
-122.81527779999999,38.5472222,1/1/2007 0:01
-117.6888889,34.0775,1/1/2007 0:06
-122.81527779999999,38.5472222,1/1/2007 0:10
-92.4452778,42.5277778,1/1/2007 0:11
-81.94972220000001,26.5625,1/1/2007 0:20
-74.90638890000001,38.935,1/1/2007 13:00
-73.4175,40.6788889,1/1/2007 14:00
-117.1563889,32.7152778,1/1/2007 14:00
-87.2388889,41.575,1/1/2007 15:00
-82.67944440000001,27.770555600000005,1/1/2007 15:00
-80.30888890000001,25.908333300000002,1/1/2007 16:30
-100.4991667,28.708888899999998,1/1/2007 18:08
-87.65,41.85,1/1/2007 19:00
-93.2391667,33.26694439999999,1/1/2007 19:00
-123.0338889,44.9430556,1/1/2007 19:30
